ID,Title,Medium_Picture,Large_Picture,Mean,Rank,Popularity,Genres,Synopsis
23374,Rocket Girls,https://cdn.myanimelist.net/images/manga/3/37812.jpg,https://cdn.myanimelist.net/images/manga/3/37812l.jpg,N/A,34925,40549,"Adventure, Comedy, Sci-Fi","Yukari Morita is a high school girl on a quest to find her missing father. While searching for him in the Solomon Islands, she receives the offer of a lifetime--she'll get the help she needs to find her father, and all she need do in return is become the world's youngest, lightest astronaut. Yukari and her half sister Matsuri, also petite, are the perfect crew for the Solomon Space Association's launches, or will be once they complete their rigorous and sometimes dangerous training."
23403,Red Garden ～Whereabouts of Deep Darkness～,https://cdn.myanimelist.net/images/manga/2/37879.jpg,https://cdn.myanimelist.net/images/manga/2/37879l.jpg,N/A,34933,38339,"Drama, Mystery, Psychological, Supernatural","Four girls find themselves trapped between life and death, forced to kill in order to exist.  A novel adaptation that has a different narrative emphasis to the anime series, though the characters and setting are the same."
23465,R-15,https://cdn.myanimelist.net/images/manga/1/37962.jpg,https://cdn.myanimelist.net/images/manga/1/37962l.jpg,N/A,34948,22304,"Comedy, Ecchi, Harem, Romance, School","Akutagawa Takuto is a teenage porn novel writer. He enters Hirameki Gakuen, which accepts only geniuses with outstanding talent. He leads his classmates with his porn skills to win the interclass competition."
23598,SKET Dance: Extra Dance,https://cdn.myanimelist.net/images/manga/2/38200.jpg,https://cdn.myanimelist.net/images/manga/2/38200l.jpg,N/A,34979,24135,"Comedy, Drama, School, Shounen",
23616,Mismarca Koukoku Monogatari,https://cdn.myanimelist.net/images/manga/2/153711.jpg,https://cdn.myanimelist.net/images/manga/2/153711l.jpg,N/A,34981,28789,"Action, Adventure, Comedy, Fantasy, Mythology, Romance","Mahiro is the prince of Mismarca Kingdom, he won't do study nor learn sword skills, he is a lazy prince who only plays until late night. His Imperial Bodyguard Pariel would always scold him for his behaviour. And towards that Mismarca Kingdom, an elite squad from Demonic Kingdom Granmarsenal is aproaching. The Leader of the squad is Lunas, a warrior princess, the third Princess of Granmarsenal. All of Mismarca's vassals voiced their will of fight and bring an all-out war, though there is one man said cowardly ""Why don't we have a talk with them?."" What kind of fate awaits Mismarca Kingdom and its useless Prince, Mahiro?  (Source: MU)"
23641,Blade Line: Aeshia Kenseiki,https://cdn.myanimelist.net/images/manga/2/123663.jpg,https://cdn.myanimelist.net/images/manga/2/123663l.jpg,N/A,34983,48900,"Action, Adventure, Fantasy","A young boy successor named Hane, a descendent of the Selah fairy family, and talented at the killing blade. In the waiting are beasts and apparitions lie in waiting for this blademaster. Can they really bring the light back to Aeshia from this darkness?  Aeshian Sword Opera of Angry﻿ Gale Waves, it begins here!!"
23670,Toriaezu Densetsu no Yuusha no Densetsu,https://cdn.myanimelist.net/images/manga/4/103715.jpg,https://cdn.myanimelist.net/images/manga/4/103715l.jpg,N/A,34999,28255,"Action, Adventure, Fantasy, Shounen",Collection of side stories which took place across the timeline in Densetsu no Yusha no Densetsu.
23671,Shin Denyuuden Kakumei-hen: Ochita Kuroi Yuusha no Densetsu,https://cdn.myanimelist.net/images/manga/3/135299.webp,https://cdn.myanimelist.net/images/manga/3/135299l.webp,N/A,35000,31275,"Action, Adventure, Drama, Fantasy","Based on Sion Astal's point of view, this tells the story during Ryner's exile and how Sion fought against the King of Roland to gain the throne."
23783,Bokurano: Alternative,https://cdn.myanimelist.net/images/manga/1/112097.webp,https://cdn.myanimelist.net/images/manga/1/112097l.webp,N/A,35022,20055,"Drama, Mecha, Psychological, Sci-Fi, Shounen",
23800,KURAU Phantom Memory,https://cdn.myanimelist.net/images/manga/2/125091.jpg,https://cdn.myanimelist.net/images/manga/2/125091l.jpg,N/A,35030,43054,"Drama, Psychological, Sci-Fi, Super Power",A two volume novel adaptation of the BONES anime series.
23818,Le Chevalier D'Eon,https://cdn.myanimelist.net/images/manga/1/38523.jpg,https://cdn.myanimelist.net/images/manga/1/38523l.jpg,N/A,35033,41146,"Action, Crossdressing, Historical, Mystery, Supernatural",A novel retelling of the Le Chevalier D'Eon story by Ubukata Tow. Not a direct adaptation of either the anime or manga series.
23958,Cop Craft: Dragnet Mirage Reloaded,https://cdn.myanimelist.net/images/manga/3/61127.webp,https://cdn.myanimelist.net/images/manga/3/61127l.webp,N/A,35054,12665,"Action, Detective, Fantasy, Sci-Fi","Fifteen years ago, a hyperspace gate appeared in the middle of the Pacific Ocean, connecting Earth to a strange world filled with fairies and monsters. The city of San-Teresa became a home for over two million of these otherworldly visitors. Unfortunately, the population boom also brought its fair share of problems—drugs, prostitution, and trafficking. To combat the rampant crime lurking in the city's shadows, a new department was established in the San-Teresa Metropolitan Police.  Former JSDF soldier Kei Matoba is one of the best cops that the department has to offer, despite his inclination to occasionally bend the rules. After a fairy trafficking case goes wrong, Kei loses Rick Fury, his friend and partner of four years, setting him on a quest for vengeance. To help him with the case, the department pairs him with Tilarna Exedilika, a noble of the Farbani Kingdom. As one of the Knights of Mirvor, her duty is to rescue the noble fairy that Kei encountered during his last case. Despite his distaste for non-humans, he accepts the arrangement at the request of his superiors. Now, the unlikely duo must come together and overcome their differences in order to return the missing fairy to her country and avenge the death of Kei's partner.  [Written by MAL Rewrite]"
24038,Witchblade: Lost Generation - Midori no Shoujo,https://cdn.myanimelist.net/images/manga/1/125121.webp,https://cdn.myanimelist.net/images/manga/1/125121l.webp,N/A,35065,34739,"Action, Sci-Fi, Super Power","Sickly and weak-willed, 15-year-old Miyazono Yuuri stumbles upon an ancient artifact known as the Witchblade. The weapon quickly takes control of her life and soon Yuuri finds herself succumbing to its incredible power as she seeks to protect her island home.  A stand-alone novel that focuses on Yuuri, the Witchblade bearer chronologically between Takeru and Masane."
24057,Canaan,https://cdn.myanimelist.net/images/manga/3/38834.webp,https://cdn.myanimelist.net/images/manga/3/38834l.webp,N/A,35071,21874,"Action, Adventure, Drama, Super Power","Oosawa Maria is a Japanese photographer currently working in Shanghai, China. Along with her partner Mino, she searches for potential newsworthy stories throughout the city. When strange events occur at a local festival, Maria and Mino immediately investigate. Quickly, the two are immersed in a battle between unknown masked men and a strange, white-haired woman. Just when Maria is about to be caught in the crossfire, an old friend by the name of Canaan appears and helps Maria escape. But a sinister plot over a deadly virus soon develops, and Canaan learns she must confront her past if she wants any chance at stopping the perpetrator and saving her friends."
24147,Tales of Symphonia: Ratatosk no Kishi - Toki no Negai,https://cdn.myanimelist.net/images/manga/5/43085.jpg,https://cdn.myanimelist.net/images/manga/5/43085l.jpg,N/A,35132,29698,"Adventure, Fantasy, Romance","A novel based on the wii game, Tales of Symphonia: Knight of Ratatosk."
24208,Wicked City,https://cdn.myanimelist.net/images/manga/4/298173.webp,https://cdn.myanimelist.net/images/manga/4/298173l.webp,N/A,35140,27582,"Action, Ecchi, Gore, Horror, Mystery, Mythology, Supernatural","Another world exists beyond the one that humans can see - a world populated by demons. For centuries, demons have crossed into our world, some looking for a new life, adventure, or just a job. But many are intent on causing chaos and destruction, feasting on human flesh and fear. A tenuous peace treaty is the only barrier between the worlds, the only thing protecting humankind from utter devastation. (Source: Macmillan).  Synopses for each volume can be found under more information. Only the first novel was the basis for the Wicked City anime."
24418,Sentou Jousai Masurawo,https://cdn.myanimelist.net/images/manga/3/39356.webp,https://cdn.myanimelist.net/images/manga/3/39356l.webp,N/A,35180,30571,"Action, Supernatural","Kawamura Hideo, a typical ordinary guy with no job, he came to Tokyo searching for jobs, he sent a total 34 job applications to only failed at the first hurdle (all of the companies didn't even ask him to attend an interview). Feeling rejected, he became a hardcore hikikomori and shut the world around him, his parents also won't send him money since then. When he starved to death without any money, lost hope and would decide to go just die he found a computer on the street (containing Will.CO21 virus) and took it home.  He found a way to participate in a martial arts tournament ""Holy Devil Cup"" from that computer. Where the winner could get the power to rule the world, martial artists, soldiers, vampires, Majin - all 3024 participants gather there. Now what Hideo would do to win this mad tournament..."
24439,Otoko no Ko wa Maid Fuku ga Osuki!?,https://cdn.myanimelist.net/images/manga/1/39395.jpg,https://cdn.myanimelist.net/images/manga/1/39395l.jpg,N/A,35186,35470,Slice of Life,"The rumored cafe in town “Cherry Girls” 4 maids work there, but they are actually the owner’s “sons” There’s no way such cute girls could be guys, you say? No wait, there’s no way such cute girls could even exist!  (Source: Yuuwakuwaku)"
24629,Lucky Chance!,https://cdn.myanimelist.net/images/manga/1/39641.jpg,https://cdn.myanimelist.net/images/manga/1/39641l.jpg,N/A,35220,50976,"Comedy, Fantasy, Romance, School","Togami Masato is a very unlucky high school boy but he get over with all of it through his positive thinkings and the help from his friends, while doing his job as an exorcist secretly. One day, a ""Goddess of Fortune"", Kichi, appears before him. Knowing this Masato feel so delighted though the truth is that Kichi was actually a ""Goddess of misfortune"" who changed her occupation to ""God of Fortune"" not so long ago, and she still can't use her power to bring happiness that well. And so, a stange cohabitation of the ""most unluckiest boy in Japan"" and ""the Goddess of Fortune"" is begun."
24759,Karin Zouketsuki: Hajirai Diary,https://cdn.myanimelist.net/images/manga/2/39826.jpg,https://cdn.myanimelist.net/images/manga/2/39826l.jpg,N/A,35233,34177,Ecchi,Novel with graphic by Yuna Kagesaki.
24834,Isekai no Seikishi Monogatari,https://cdn.myanimelist.net/images/manga/1/153736.jpg,https://cdn.myanimelist.net/images/manga/1/153736l.jpg,N/A,35244,24230,"Action, Comedy, Fantasy, Harem, Isekai, Mecha, School",
25023,Fushigi Yuugi: Genbu Kaiden Kizuna - Haruka Naru Kaze no Kora,https://cdn.myanimelist.net/images/manga/3/40303.webp,https://cdn.myanimelist.net/images/manga/3/40303l.webp,N/A,35278,20857,"Adventure, Fantasy, Historical, Romance, Shoujo","Among the people of the grass-covered plains of the country Sairou, Wakaosa Soruen of the Baku tribe lives each day among the wind and the horses. One evening, his father Tauru goes to the country Hokkan to take the crown prince Rimudo away. Although Soruen wants to welcome in this young boy, for some reasons Rimudo is unwilling to accept him. One day Soruen is forced to become Rimudo's mentor as they embark on a dangerous and harsh journey. This is the story of the deep bond that forms between them."
